Local time,Open,High,Low,Close,Volume
23.01.2010 15:00:00.000 GMT+0100,1.61115,1.61115,1.61115,1.61115,0
23.01.2010 23:00:00.000 GMT+0100,1.61115,1.61115,1.61115,1.61115,0
24.01.2010 07:00:00.000 GMT+0100,1.61115,1.61115,1.61115,1.61115,0
24.01.2010 15:00:00.000 GMT+0100,1.61115,1.61115,1.61115,1.61115,0
24.01.2010 23:00:00.000 GMT+0100,1.61010,1.61360,1.60880,1.61105,15437.929999999998
25.01.2010 07:00:00.000 GMT+0100,1.61105,1.61740,1.61105,1.61560,86556.54019999999
25.01.2010 15:00:00.000 GMT+0100,1.61555,1.62610,1.61540,1.62445,92957.81989999999
25.01.2010 23:00:00.000 GMT+0100,1.62430,1.62680,1.61915,1.62055,17249.7798
26.01.2010 07:00:00.000 GMT+0100,1.62055,1.62630,1.61015,1.61065,103972.0815
26.01.2010 15:00:00.000 GMT+0100,1.61065,1.61760,1.60930,1.61405,104069.9995
26.01.2010 23:00:00.000 GMT+0100,1.61405,1.61545,1.61090,1.61250,48254.6699
27.01.2010 07:00:00.000 GMT+0100,1.61250,1.62440,1.61065,1.62190,123777.7022
27.01.2010 15:00:00.000 GMT+0100,1.62185,1.62190,1.61355,1.61665,106050.40039999998
27.01.2010 23:00:00.000 GMT+0100,1.61665,1.62280,1.61330,1.61800,54892.2003
28.01.2010 07:00:00.000 GMT+0100,1.61800,1.62755,1.61755,1.62485,94056.0988
28.01.2010 15:00:00.000 GMT+0100,1.62485,1.62545,1.61120,1.61355,79438.70090000001
28.01.2010 23:00:00.000 GMT+0100,1.61350,1.61590,1.61095,1.61140,20865.0998
29.01.2010 07:00:00.000 GMT+0100,1.61140,1.61790,1.60530,1.60565,105606.88919999998
29.01.2010 15:00:00.000 GMT+0100,1.60565,1.60670,1.59775,1.59883,122233.71889999999
29.01.2010 23:00:00.000 GMT+0100,1.59883,1.59883,1.59883,1.59883,0
30.01.2010 07:00:00.000 GMT+0100,1.59883,1.59883,1.59883,1.59883,0
30.01.2010 15:00:00.000 GMT+0100,1.59883,1.59883,1.59883,1.59883,0
30.01.2010 23:00:00.000 GMT+0100,1.59883,1.59883,1.59883,1.59883,0
31.01.2010 07:00:00.000 GMT+0100,1.59883,1.59883,1.59883,1.59883,0
31.01.2010 15:00:00.000 GMT+0100,1.59883,1.59883,1.59883,1.59883,0
31.01.2010 23:00:00.000 GMT+0100,1.59440,1.59740,1.59355,1.59545,34615.8
01.02.2010 07:00:00.000 GMT+0100,1.59545,1.59785,1.58505,1.59235,133703.9902
01.02.2010 15:00:00.000 GMT+0100,1.59230,1.59675,1.58920,1.59565,104149.84030000001
01.02.2010 23:00:00.000 GMT+0100,1.59555,1.59735,1.59200,1.59410,33293.400200000004
02.02.2010 07:00:00.000 GMT+0100,1.59410,1.59695,1.59020,1.59420,115011.95019999999
02.02.2010 15:00:00.000 GMT+0100,1.59415,1.59950,1.59230,1.59730,116454.5307
02.02.2010 23:00:00.000 GMT+0100,1.59730,1.60130,1.59655,1.60040,26013.1599
03.02.2010 07:00:00.000 GMT+0100,1.60045,1.60690,1.59390,1.59420,110495.19919999999
03.02.2010 15:00:00.000 GMT+0100,1.59420,1.59705,1.58760,1.58905,103494.90060000001
03.02.2010 23:00:00.000 GMT+0100,1.58905,1.59185,1.58805,1.58955,21789.1801
04.02.2010 07:00:00.000 GMT+0100,1.58955,1.59040,1.58050,1.58445,120735.50099999999
04.02.2010 15:00:00.000 GMT+0100,1.58445,1.58450,1.57300,1.57515,91126.29950000001
04.02.2010 23:00:00.000 GMT+0100,1.57515,1.57750,1.57150,1.57265,26362.5
05.02.2010 07:00:00.000 GMT+0100,1.57260,1.57460,1.56535,1.57200,97809.00000000001
05.02.2010 15:00:00.000 GMT+0100,1.57200,1.57210,1.55580,1.56380,103751.5195
05.02.2010 23:00:00.000 GMT+0100,1.56380,1.56380,1.56380,1.56380,0
06.02.2010 07:00:00.000 GMT+0100,1.56380,1.56380,1.56380,1.56380,0
06.02.2010 15:00:00.000 GMT+0100,1.56380,1.56380,1.56380,1.56380,0
06.02.2010 23:00:00.000 GMT+0100,1.56380,1.56380,1.56380,1.56380,0
07.02.2010 07:00:00.000 GMT+0100,1.56380,1.56380,1.56380,1.56380,0
07.02.2010 15:00:00.000 GMT+0100,1.56380,1.56380,1.56380,1.56380,0
07.02.2010 23:00:00.000 GMT+0100,1.55890,1.56220,1.55780,1.55915,33172.43
08.02.2010 07:00:00.000 GMT+0100,1.55910,1.56265,1.55335,1.55980,122782.5626
08.02.2010 15:00:00.000 GMT+0100,1.55980,1.56595,1.55760,1.55835,100187.0203
08.02.2010 23:00:00.000 GMT+0100,1.55835,1.56315,1.55650,1.56105,24810.9101
09.02.2010 07:00:00.000 GMT+0100,1.56105,1.56465,1.55610,1.56225,106182.46
09.02.2010 15:00:00.000 GMT+0100,1.56225,1.57475,1.55845,1.57170,109404.56199999999
09.02.2010 23:00:00.000 GMT+0100,1.57170,1.57285,1.56590,1.56720,28080.8003
10.02.2010 07:00:00.000 GMT+0100,1.56720,1.57650,1.56055,1.56125,110703.4902
10.02.2010 15:00:00.000 GMT+0100,1.56125,1.56290,1.55715,1.55940,92242.29999999999
10.02.2010 23:00:00.000 GMT+0100,1.55940,1.56600,1.55875,1.56395,44101.8005
11.02.2010 07:00:00.000 GMT+0100,1.56395,1.56555,1.55590,1.56095,134283.70020000002
11.02.2010 15:00:00.000 GMT+0100,1.56090,1.57175,1.55835,1.57040,109731.21960000001
11.02.2010 23:00:00.000 GMT+0100,1.57040,1.57045,1.56625,1.56955,47391.2598
12.02.2010 07:00:00.000 GMT+0100,1.56955,1.57405,1.55830,1.56290,97212.3501
12.02.2010 15:00:00.000 GMT+0100,1.56290,1.57075,1.55800,1.56980,90171
12.02.2010 23:00:00.000 GMT+0100,1.56980,1.56980,1.56980,1.56980,0
13.02.2010 07:00:00.000 GMT+0100,1.56980,1.56980,1.56980,1.56980,0
13.02.2010 15:00:00.000 GMT+0100,1.56980,1.56980,1.56980,1.56980,0
13.02.2010 23:00:00.000 GMT+0100,1.56980,1.56980,1.56980,1.56980,0
14.02.2010 07:00:00.000 GMT+0100,1.56980,1.56980,1.56980,1.56980,0
14.02.2010 15:00:00.000 GMT+0100,1.56980,1.56980,1.56980,1.56980,0
14.02.2010 23:00:00.000 GMT+0100,1.56805,1.56815,1.56395,1.56470,13760.27
15.02.2010 07:00:00.000 GMT+0100,1.56465,1.57205,1.56120,1.56645,71338.40060000001
15.02.2010 15:00:00.000 GMT+0100,1.56645,1.56745,1.56485,1.56575,32646.350000000002
15.02.2010 23:00:00.000 GMT+0100,1.56575,1.57090,1.56535,1.57015,18170.2197
16.02.2010 07:00:00.000 GMT+0100,1.57015,1.57290,1.56615,1.56740,98559.5015
16.02.2010 15:00:00.000 GMT+0100,1.56750,1.57950,1.56270,1.57905,118792.49919999999
16.02.2010 23:00:00.000 GMT+0100,1.57905,1.57930,1.57620,1.57725,26702.2502
17.02.2010 07:00:00.000 GMT+0100,1.57725,1.58155,1.57330,1.57635,133101.0313
17.02.2010 15:00:00.000 GMT+0100,1.57635,1.57820,1.56653,1.56700,104024.17050000001
17.02.2010 23:00:00.000 GMT+0100,1.56700,1.56870,1.56405,1.56565,21088.819900000002
18.02.2010 07:00:00.000 GMT+0100,1.56565,1.56815,1.55560,1.55810,124494.1982
18.02.2010 15:00:00.000 GMT+0100,1.55810,1.56755,1.54960,1.55285,107879.8798
18.02.2010 23:00:00.000 GMT+0100,1.55275,1.55400,1.54035,1.54155,25972.46
19.02.2010 07:00:00.000 GMT+0100,1.54155,1.54250,1.53505,1.53970,111545.0889
19.02.2010 15:00:00.000 GMT+0100,1.53970,1.54765,1.53815,1.54700,117740.09890000001
19.02.2010 23:00:00.000 GMT+0100,1.54700,1.54700,1.54700,1.54700,0
20.02.2010 07:00:00.000 GMT+0100,1.54700,1.54700,1.54700,1.54700,0
20.02.2010 15:00:00.000 GMT+0100,1.54700,1.54700,1.54700,1.54700,0
20.02.2010 23:00:00.000 GMT+0100,1.54700,1.54700,1.54700,1.54700,0
21.02.2010 07:00:00.000 GMT+0100,1.54700,1.54700,1.54700,1.54700,0
21.02.2010 15:00:00.000 GMT+0100,1.54700,1.54700,1.54700,1.54700,0
21.02.2010 23:00:00.000 GMT+0100,1.54740,1.54965,1.54305,1.54780,24278.5301
22.02.2010 07:00:00.000 GMT+0100,1.54780,1.55030,1.54475,1.54760,112235.54209999999
22.02.2010 15:00:00.000 GMT+0100,1.54760,1.55205,1.54605,1.54800,111316.59190000001
22.02.2010 23:00:00.000 GMT+0100,1.54790,1.55375,1.54745,1.55270,40897.5399
23.02.2010 07:00:00.000 GMT+0100,1.55270,1.55750,1.53930,1.54395,166159.57029999996
23.02.2010 15:00:00.000 GMT+0100,1.54395,1.54740,1.54045,1.54210,125739.29980000001
