Local time,Open,High,Low,Close,Volume
06.12.2011 15:00:00.000 GMT+0100,1.55981,1.56404,1.55956,1.56019,29860.7402
06.12.2011 17:00:00.000 GMT+0100,1.56013,1.56091,1.55610,1.55746,23722.990299999998
06.12.2011 19:00:00.000 GMT+0100,1.55746,1.56060,1.55691,1.56036,16874.519500000002
06.12.2011 21:00:00.000 GMT+0100,1.56036,1.56096,1.55892,1.55988,11910.4798
06.12.2011 23:00:00.000 GMT+0100,1.55994,1.56073,1.55942,1.56019,4545.560100000001
07.12.2011 01:00:00.000 GMT+0100,1.56019,1.56094,1.55953,1.56028,9834.8999
07.12.2011 03:00:00.000 GMT+0100,1.56030,1.56119,1.56011,1.56053,8338.179900000001
07.12.2011 05:00:00.000 GMT+0100,1.56051,1.56142,1.56037,1.56084,5773.8301
07.12.2011 07:00:00.000 GMT+0100,1.56081,1.56373,1.56073,1.56220,18230.7802
07.12.2011 09:00:00.000 GMT+0100,1.56220,1.56357,1.56050,1.56117,24798.800799999997
07.12.2011 11:00:00.000 GMT+0100,1.56115,1.56238,1.55942,1.56035,25712.120199999998
07.12.2011 13:00:00.000 GMT+0100,1.56035,1.56468,1.55951,1.56326,25008.230499999998
07.12.2011 15:00:00.000 GMT+0100,1.56326,1.57231,1.56200,1.56723,32114.2803
07.12.2011 17:00:00.000 GMT+0100,1.56729,1.57136,1.56713,1.57028,22249.1201
07.12.2011 19:00:00.000 GMT+0100,1.57022,1.57124,1.56931,1.56951,14964.740300000001
07.12.2011 21:00:00.000 GMT+0100,1.56952,1.57203,1.56921,1.57091,11405.1001
07.12.2011 23:00:00.000 GMT+0100,1.57089,1.57147,1.56957,1.56982,4950.14
08.12.2011 01:00:00.000 GMT+0100,1.56982,1.57113,1.56916,1.57082,9510.8501
08.12.2011 03:00:00.000 GMT+0100,1.57079,1.57092,1.56976,1.57091,6827.25
08.12.2011 05:00:00.000 GMT+0100,1.57089,1.57163,1.56969,1.56993,7890.6699
08.12.2011 07:00:00.000 GMT+0100,1.56993,1.57209,1.56970,1.57004,16218.5801
08.12.2011 09:00:00.000 GMT+0100,1.57002,1.57439,1.56930,1.57395,24148.7197
08.12.2011 11:00:00.000 GMT+0100,1.57394,1.57405,1.56953,1.57014,24385.2208
08.12.2011 13:00:00.000 GMT+0100,1.57014,1.57694,1.57014,1.57298,30278.0791
08.12.2011 15:00:00.000 GMT+0100,1.57293,1.57293,1.56099,1.56282,36472.6192
08.12.2011 17:00:00.000 GMT+0100,1.56287,1.56405,1.56144,1.56250,25318.860399999998
08.12.2011 19:00:00.000 GMT+0100,1.56244,1.56461,1.56157,1.56431,17337.3907
08.12.2011 21:00:00.000 GMT+0100,1.56431,1.56582,1.56251,1.56278,14404.4502
08.12.2011 23:00:00.000 GMT+0100,1.56263,1.56371,1.56208,1.56351,3608.7398
09.12.2011 01:00:00.000 GMT+0100,1.56349,1.56467,1.56326,1.56386,10047.0601
09.12.2011 03:00:00.000 GMT+0100,1.56386,1.56563,1.56063,1.56074,12236.030299999999
09.12.2011 05:00:00.000 GMT+0100,1.56074,1.56231,1.56061,1.56097,12932.409599999999
09.12.2011 07:00:00.000 GMT+0100,1.56097,1.56204,1.55845,1.55976,19232.259700000002
09.12.2011 09:00:00.000 GMT+0100,1.55980,1.56517,1.55979,1.56448,27882.7998
09.12.2011 11:00:00.000 GMT+0100,1.56446,1.57345,1.56289,1.57126,28447.0704
09.12.2011 13:00:00.000 GMT+0100,1.57128,1.57168,1.56207,1.56246,23694.0703
09.12.2011 15:00:00.000 GMT+0100,1.56249,1.56557,1.56000,1.56205,31721.0996
09.12.2011 17:00:00.000 GMT+0100,1.56204,1.56565,1.56204,1.56408,20319.6099
09.12.2011 19:00:00.000 GMT+0100,1.56408,1.56648,1.56318,1.56627,14619.449700000001
09.12.2011 21:00:00.000 GMT+0100,1.56625,1.56704,1.56532,1.56673,8510.8799
09.12.2011 23:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 01:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 03:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 05:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 07:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 09:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 11:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 13:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 15:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 17:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 19:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 21:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 23:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 01:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 03:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 05:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 07:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 09:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 11:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 13:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 15:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 17:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 19:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 21:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 23:00:00.000 GMT+0100,1.56531,1.56577,1.56359,1.56521,5348.9899000000005
12.12.2011 01:00:00.000 GMT+0100,1.56520,1.56550,1.56280,1.56449,11079.4004
12.12.2011 03:00:00.000 GMT+0100,1.56449,1.56473,1.56329,1.56394,7567.29
12.12.2011 05:00:00.000 GMT+0100,1.56394,1.56394,1.56260,1.56296,7960.5998
12.12.2011 07:00:00.000 GMT+0100,1.56296,1.56362,1.55527,1.55671,20491.9898
12.12.2011 09:00:00.000 GMT+0100,1.55671,1.55929,1.55416,1.55431,32969.1201
12.12.2011 11:00:00.000 GMT+0100,1.55429,1.56286,1.55370,1.56053,34131.4893
12.12.2011 13:00:00.000 GMT+0100,1.56052,1.56571,1.56021,1.56103,28810.1894
12.12.2011 15:00:00.000 GMT+0100,1.56103,1.56326,1.55954,1.56187,35372.2402
12.12.2011 17:00:00.000 GMT+0100,1.56187,1.56220,1.55825,1.55907,27036.0595
12.12.2011 19:00:00.000 GMT+0100,1.55905,1.55996,1.55725,1.55782,16300.0205
12.12.2011 21:00:00.000 GMT+0100,1.55786,1.55878,1.55764,1.55829,11017.2302
12.12.2011 23:00:00.000 GMT+0100,1.55835,1.55886,1.55728,1.55741,7395.9199
13.12.2011 01:00:00.000 GMT+0100,1.55739,1.55968,1.55724,1.55894,11308.5498
13.12.2011 03:00:00.000 GMT+0100,1.55898,1.56174,1.55873,1.56109,10881.23
13.12.2011 05:00:00.000 GMT+0100,1.56111,1.56189,1.55976,1.56098,9733.7402
13.12.2011 07:00:00.000 GMT+0100,1.56093,1.56241,1.55875,1.56076,18330.8501
13.12.2011 09:00:00.000 GMT+0100,1.56074,1.56291,1.55660,1.55864,31707.6807
13.12.2011 11:00:00.000 GMT+0100,1.55865,1.56137,1.55692,1.56137,27292.740299999998
13.12.2011 13:00:00.000 GMT+0100,1.56136,1.56136,1.55650,1.55819,25525.860399999998
13.12.2011 15:00:00.000 GMT+0100,1.55819,1.56038,1.55346,1.55346,34701.3193
13.12.2011 17:00:00.000 GMT+0100,1.55351,1.55447,1.55097,1.55256,29953.9004
13.12.2011 19:00:00.000 GMT+0100,1.55253,1.55474,1.54807,1.54926,27138.9902
13.12.2011 21:00:00.000 GMT+0100,1.54923,1.54954,1.54505,1.54779,17318.0598
13.12.2011 23:00:00.000 GMT+0100,1.54777,1.54898,1.54658,1.54766,6523.8999
14.12.2011 01:00:00.000 GMT+0100,1.54766,1.54942,1.54681,1.54779,8202.529999999999
14.12.2011 03:00:00.000 GMT+0100,1.54781,1.54864,1.54714,1.54835,7280.7199
14.12.2011 05:00:00.000 GMT+0100,1.54835,1.54889,1.54789,1.54818,7162.1399
14.12.2011 07:00:00.000 GMT+0100,1.54818,1.54945,1.54770,1.54827,16056.870200000001
14.12.2011 09:00:00.000 GMT+0100,1.54827,1.55310,1.54722,1.55157,30441.3711
14.12.2011 11:00:00.000 GMT+0100,1.55154,1.55238,1.54680,1.54958,27573.8799
14.12.2011 13:00:00.000 GMT+0100,1.54947,1.55088,1.54575,1.54576,30356.7598
14.12.2011 15:00:00.000 GMT+0100,1.54576,1.54679,1.54090,1.54109,34548.808600000004
14.12.2011 17:00:00.000 GMT+0100,1.54109,1.54801,1.54101,1.54688,26830.8095
14.12.2011 19:00:00.000 GMT+0100,1.54684,1.54923,1.54608,1.54660,19180.3193
14.12.2011 21:00:00.000 GMT+0100,1.54660,1.54734,1.54566,1.54658,12986.9201
