Local time,Open,High,Low,Close,Volume
27.11.2011 23:00:00.000 GMT+0100,1.54875,1.57794,1.54589,1.55951,1104370.2249
04.12.2011 23:00:00.000 GMT+0100,1.56249,1.57694,1.55610,1.56673,1032960.1313
11.12.2011 23:00:00.000 GMT+0100,1.56531,1.56577,1.54090,1.55427,1130185.1685000001
18.12.2011 23:00:00.000 GMT+0100,1.55420,1.57737,1.54645,1.55847,928514.3280000002
25.12.2011 23:00:00.000 GMT+0100,1.55928,1.56915,1.53617,1.55422,597768.0093000003
