Local time,Open,High,Low,Close,Volume
03.12.2011 00:30:00.000 GMT+0100,1.55951,1.55951,1.55908,1.55908,0
03.12.2011 01:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 02:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 02:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 03:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 04:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 05:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 05:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 06:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 07:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 08:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 08:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 09:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 10:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 11:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 11:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 12:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 13:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 14:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 14:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 15:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 16:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 17:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 17:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 18:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 19:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 20:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 20:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 21:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 22:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 23:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
03.12.2011 23:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 00:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 01:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 02:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 02:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 03:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 04:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 05:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 05:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 06:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 07:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 08:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 08:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 09:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 10:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 11:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 11:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 12:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 13:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 14:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 14:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 15:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 16:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 17:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 17:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 18:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 19:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 20:00:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 20:45:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 21:30:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 22:15:00.000 GMT+0100,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 23:00:00.000 GMT+0100,1.56249,1.56249,1.55855,1.56008,1038.9500000000003
04.12.2011 23:45:00.000 GMT+0100,1.56008,1.56131,1.55884,1.56082,2122.4400000000005
05.12.2011 00:30:00.000 GMT+0100,1.56082,1.56191,1.56041,1.56121,2399.8
05.12.2011 01:15:00.000 GMT+0100,1.56120,1.56131,1.55981,1.56034,2259.38
05.12.2011 02:00:00.000 GMT+0100,1.56034,1.56047,1.55923,1.55948,2701.830000000001
05.12.2011 02:45:00.000 GMT+0100,1.55948,1.56108,1.55948,1.56101,2275.2200000000003
05.12.2011 03:30:00.000 GMT+0100,1.56100,1.56129,1.56031,1.56081,2375.0800000000004
05.12.2011 04:15:00.000 GMT+0100,1.56080,1.56116,1.56036,1.56058,1581.6299999999999
05.12.2011 05:00:00.000 GMT+0100,1.56058,1.56068,1.55946,1.56019,2139.3299999999995
05.12.2011 05:45:00.000 GMT+0100,1.56018,1.56051,1.55970,1.56007,1540.2399999999998
05.12.2011 06:30:00.000 GMT+0100,1.56007,1.56036,1.55867,1.56022,2918.8800000000006
05.12.2011 07:15:00.000 GMT+0100,1.56025,1.56222,1.56012,1.56176,4129.7699999999995
05.12.2011 08:00:00.000 GMT+0100,1.56176,1.56430,1.56109,1.56376,7530.7699999999995
05.12.2011 08:45:00.000 GMT+0100,1.56376,1.56621,1.56265,1.56356,9247.690000000002
