Local time,Open,High,Low,Close,Volume
30.11.2011 23:00:00.000 GMT+0100,1.57039,1.57278,1.56364,1.57205,88804.4289
01.12.2011 11:00:00.000 GMT+0100,1.57205,1.57558,1.56650,1.56869,123373.5101
01.12.2011 23:00:00.000 GMT+0100,1.56881,1.57061,1.56659,1.56943,68308.8496
02.12.2011 11:00:00.000 GMT+0100,1.56942,1.57253,1.55763,1.55951,126380.22889999999
02.12.2011 23:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
03.12.2011 11:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
03.12.2011 23:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
04.12.2011 11:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
04.12.2011 23:00:00.000 GMT+0100,1.56249,1.56621,1.55855,1.56497,61281.1994
05.12.2011 11:00:00.000 GMT+0100,1.56484,1.57167,1.56216,1.56479,123683.98060000002
05.12.2011 23:00:00.000 GMT+0100,1.56477,1.56531,1.55914,1.56301,79086.5295
06.12.2011 11:00:00.000 GMT+0100,1.56301,1.56640,1.55610,1.55988,134938.47
06.12.2011 23:00:00.000 GMT+0100,1.55994,1.56373,1.55942,1.56117,71522.051
07.12.2011 11:00:00.000 GMT+0100,1.56115,1.57231,1.55942,1.57091,131453.5915
07.12.2011 23:00:00.000 GMT+0100,1.57089,1.57439,1.56916,1.57395,69546.20980000001
08.12.2011 11:00:00.000 GMT+0100,1.57394,1.57694,1.56099,1.56278,148196.6204
08.12.2011 23:00:00.000 GMT+0100,1.56263,1.56563,1.55845,1.56448,85939.2993
09.12.2011 11:00:00.000 GMT+0100,1.56446,1.57345,1.56000,1.56673,127312.1798
09.12.2011 23:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 11:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 23:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 11:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 23:00:00.000 GMT+0100,1.56531,1.56577,1.55416,1.55431,85417.39
12.12.2011 11:00:00.000 GMT+0100,1.55429,1.56571,1.55370,1.55829,152667.22910000006
12.12.2011 23:00:00.000 GMT+0100,1.55835,1.56291,1.55660,1.55864,89357.9707
13.12.2011 11:00:00.000 GMT+0100,1.55865,1.56137,1.54505,1.54779,161930.87039999999
13.12.2011 23:00:00.000 GMT+0100,1.54777,1.55310,1.54658,1.55157,75667.53099999999
14.12.2011 11:00:00.000 GMT+0100,1.55154,1.55238,1.54090,1.54658,151477.49719999998
14.12.2011 23:00:00.000 GMT+0100,1.54638,1.55034,1.54332,1.54650,85252.61899999999
15.12.2011 11:00:00.000 GMT+0100,1.54639,1.55291,1.54636,1.55132,128840.64940000001
15.12.2011 23:00:00.000 GMT+0100,1.55134,1.55436,1.54930,1.55343,76614.37109999999
16.12.2011 11:00:00.000 GMT+0100,1.55343,1.55571,1.54831,1.55427,122959.04060000001
16.12.2011 23:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 11:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 23:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 11:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 23:00:00.000 GMT+0100,1.55420,1.55420,1.54645,1.54928,75455.85949999999
19.12.2011 11:00:00.000 GMT+0100,1.54928,1.55446,1.54695,1.54979,129169.4911
19.12.2011 23:00:00.000 GMT+0100,1.54983,1.56489,1.54937,1.56426,78646.6896
20.12.2011 11:00:00.000 GMT+0100,1.56426,1.57005,1.56184,1.56607,124508.5788
20.12.2011 23:00:00.000 GMT+0100,1.56603,1.57490,1.56569,1.57386,78008.9392
21.12.2011 11:00:00.000 GMT+0100,1.57383,1.57737,1.56476,1.56740,144649.82119999998
21.12.2011 23:00:00.000 GMT+0100,1.56731,1.57280,1.56550,1.57148,64731.419200000004
22.12.2011 11:00:00.000 GMT+0100,1.57154,1.57164,1.56489,1.56765,108260.43
22.12.2011 23:00:00.000 GMT+0100,1.56771,1.57073,1.56654,1.56654,51477.13940000001
23.12.2011 11:00:00.000 GMT+0100,1.56656,1.56993,1.55792,1.55847,73605.95999999999
23.12.2011 23:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
24.12.2011 11:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
24.12.2011 23:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
25.12.2011 11:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
25.12.2011 23:00:00.000 GMT+0100,1.55928,1.56455,1.55809,1.56176,11145.960000000001
26.12.2011 11:00:00.000 GMT+0100,1.56151,1.56452,1.55968,1.56285,18392.520200000003
26.12.2011 23:00:00.000 GMT+0100,1.56285,1.56850,1.55951,1.56421,34711.9001
27.12.2011 11:00:00.000 GMT+0100,1.56421,1.56801,1.56324,1.56694,54478.270200000006
27.12.2011 23:00:00.000 GMT+0100,1.56692,1.56748,1.56494,1.56682,49913.640100000004
28.12.2011 11:00:00.000 GMT+0100,1.56682,1.56915,1.54400,1.54591,112338.94950000002
28.12.2011 23:00:00.000 GMT+0100,1.54581,1.54758,1.54225,1.54293,65028.069299999996
29.12.2011 11:00:00.000 GMT+0100,1.54293,1.54318,1.53617,1.54135,102217.45030000001
29.12.2011 23:00:00.000 GMT+0100,1.54135,1.54441,1.54002,1.54206,56310.5699
30.12.2011 11:00:00.000 GMT+0100,1.54204,1.55716,1.54140,1.55407,93230.6797
30.12.2011 23:00:00.000 GMT+0100,1.55407,1.55407,1.55407,1.55407,0
31.12.2011 11:00:00.000 GMT+0100,1.55407,1.55407,1.55407,1.55407,0
31.12.2011 23:00:00.000 GMT+0100,1.55407,1.55422,1.55407,1.55422,0
