Local time,Open,High,Low,Close,Volume
01.12.2011 00:00:00.000 GMT+0100,1.56989,1.56994,1.56938,1.56994,393.29999999999995
01.12.2011 00:05:00.000 GMT+0100,1.56994,1.57000,1.56928,1.56938,218.51
01.12.2011 00:10:00.000 GMT+0100,1.56938,1.56938,1.56927,1.56927,178.02999999999997
01.12.2011 00:15:00.000 GMT+0100,1.56927,1.56927,1.56893,1.56904,323.89
01.12.2011 00:20:00.000 GMT+0100,1.56904,1.56904,1.56894,1.56896,369.84000000000003
01.12.2011 00:25:00.000 GMT+0100,1.56896,1.56899,1.56881,1.56892,235.65
01.12.2011 00:30:00.000 GMT+0100,1.56892,1.56932,1.56888,1.56930,315.34
01.12.2011 00:35:00.000 GMT+0100,1.56930,1.56990,1.56923,1.56982,346.84000000000003
01.12.2011 00:40:00.000 GMT+0100,1.56982,1.56982,1.56930,1.56955,348.82000000000005
01.12.2011 00:45:00.000 GMT+0100,1.56955,1.57007,1.56942,1.56983,371.53
01.12.2011 00:50:00.000 GMT+0100,1.56983,1.57026,1.56974,1.57026,324.80999999999995
01.12.2011 00:55:00.000 GMT+0100,1.57026,1.57067,1.57002,1.57031,516.09
01.12.2011 01:00:00.000 GMT+0100,1.57032,1.57033,1.56941,1.56966,490.57
01.12.2011 01:05:00.000 GMT+0100,1.56964,1.57032,1.56962,1.57003,531.23
01.12.2011 01:10:00.000 GMT+0100,1.57003,1.57028,1.56983,1.57028,519.5
01.12.2011 01:15:00.000 GMT+0100,1.57028,1.57056,1.57008,1.57014,355.14
01.12.2011 01:20:00.000 GMT+0100,1.57014,1.57036,1.56987,1.57006,522.09
01.12.2011 01:25:00.000 GMT+0100,1.57006,1.57025,1.56996,1.57010,442.9
01.12.2011 01:30:00.000 GMT+0100,1.57007,1.57016,1.56938,1.56957,664.32
01.12.2011 01:35:00.000 GMT+0100,1.56959,1.57005,1.56959,1.56987,378.18
01.12.2011 01:40:00.000 GMT+0100,1.56987,1.57034,1.56971,1.57023,402.45000000000005
01.12.2011 01:45:00.000 GMT+0100,1.57023,1.57042,1.56969,1.56992,559.09
01.12.2011 01:50:00.000 GMT+0100,1.56994,1.56996,1.56893,1.56904,638.48
01.12.2011 01:55:00.000 GMT+0100,1.56898,1.56906,1.56884,1.56895,460.36
01.12.2011 02:00:00.000 GMT+0100,1.56894,1.57114,1.56887,1.57103,687.15
01.12.2011 02:05:00.000 GMT+0100,1.57103,1.57103,1.57048,1.57078,755.37
01.12.2011 02:10:00.000 GMT+0100,1.57076,1.57152,1.57068,1.57140,767.13
01.12.2011 02:15:00.000 GMT+0100,1.57144,1.57166,1.57104,1.57106,763.43
01.12.2011 02:20:00.000 GMT+0100,1.57106,1.57121,1.57066,1.57091,662.06
01.12.2011 02:25:00.000 GMT+0100,1.57091,1.57101,1.56989,1.57033,667.28
01.12.2011 02:30:00.000 GMT+0100,1.57033,1.57050,1.56989,1.57015,618.75
01.12.2011 02:35:00.000 GMT+0100,1.57015,1.57025,1.56981,1.56982,441.04999999999995
01.12.2011 02:40:00.000 GMT+0100,1.56984,1.56996,1.56921,1.56930,561.3399999999999
01.12.2011 02:45:00.000 GMT+0100,1.56928,1.57000,1.56926,1.56949,608.44
01.12.2011 02:50:00.000 GMT+0100,1.56949,1.56980,1.56922,1.56975,568.17
01.12.2011 02:55:00.000 GMT+0100,1.56973,1.56973,1.56899,1.56940,476.53999999999996
01.12.2011 03:00:00.000 GMT+0100,1.56940,1.56986,1.56938,1.56972,441.77
01.12.2011 03:05:00.000 GMT+0100,1.56972,1.56997,1.56954,1.56981,581.2099999999999
01.12.2011 03:10:00.000 GMT+0100,1.56981,1.56986,1.56930,1.56937,634.61
01.12.2011 03:15:00.000 GMT+0100,1.56937,1.56965,1.56912,1.56913,541.3000000000001
01.12.2011 03:20:00.000 GMT+0100,1.56913,1.56913,1.56872,1.56884,514.22
01.12.2011 03:25:00.000 GMT+0100,1.56884,1.56919,1.56884,1.56900,350.63
01.12.2011 03:30:00.000 GMT+0100,1.56900,1.56912,1.56831,1.56831,514.17
01.12.2011 03:35:00.000 GMT+0100,1.56837,1.56890,1.56817,1.56846,384.74
01.12.2011 03:40:00.000 GMT+0100,1.56847,1.56850,1.56730,1.56762,544.26
01.12.2011 03:45:00.000 GMT+0100,1.56764,1.56784,1.56735,1.56755,486.29
01.12.2011 03:50:00.000 GMT+0100,1.56755,1.56811,1.56746,1.56805,436.7
01.12.2011 03:55:00.000 GMT+0100,1.56805,1.56826,1.56794,1.56820,370.86
