Local time,Open,High,Low,Close,Volume
30.11.2011 23:00:00.000 GMT+0100,1.57039,1.57166,1.56730,1.56922,42411.53
01.12.2011 07:00:00.000 GMT+0100,1.56922,1.57453,1.56364,1.57141,96341.84909999999
01.12.2011 15:00:00.000 GMT+0100,1.57142,1.57558,1.56650,1.56869,73424.55990000001
01.12.2011 23:00:00.000 GMT+0100,1.56881,1.56952,1.56686,1.56763,30137.1103
02.12.2011 07:00:00.000 GMT+0100,1.56764,1.57253,1.56659,1.56961,85769.68950000001
02.12.2011 15:00:00.000 GMT+0100,1.56963,1.57004,1.55763,1.55951,78782.27870000001
02.12.2011 23:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
03.12.2011 07:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
03.12.2011 15:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
03.12.2011 23:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
04.12.2011 07:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
04.12.2011 15:00:00.000 GMT+0100,1.55951,1.55951,1.55951,1.55951,0
04.12.2011 23:00:00.000 GMT+0100,1.56249,1.56249,1.55855,1.55948,22317.849799999996
05.12.2011 07:00:00.000 GMT+0100,1.55947,1.56655,1.55936,1.56599,77658.35070000001
05.12.2011 15:00:00.000 GMT+0100,1.56601,1.57167,1.56269,1.56479,84988.9795
05.12.2011 23:00:00.000 GMT+0100,1.56477,1.56531,1.56144,1.56254,32431.3298
06.12.2011 07:00:00.000 GMT+0100,1.56256,1.56640,1.55908,1.55981,99224.93990000001
06.12.2011 15:00:00.000 GMT+0100,1.55981,1.56404,1.55610,1.55988,82368.7298
06.12.2011 23:00:00.000 GMT+0100,1.55994,1.56142,1.55942,1.56084,28492.47
07.12.2011 07:00:00.000 GMT+0100,1.56081,1.56468,1.55942,1.56326,93749.93169999999
07.12.2011 15:00:00.000 GMT+0100,1.56326,1.57231,1.56200,1.57091,80733.24080000001
07.12.2011 23:00:00.000 GMT+0100,1.57089,1.57163,1.56916,1.56993,29178.91
08.12.2011 07:00:00.000 GMT+0100,1.56993,1.57694,1.56930,1.57298,95030.59969999999
08.12.2011 15:00:00.000 GMT+0100,1.57293,1.57293,1.56099,1.56278,93533.3205
08.12.2011 23:00:00.000 GMT+0100,1.56263,1.56563,1.56061,1.56097,38824.239799999996
09.12.2011 07:00:00.000 GMT+0100,1.56097,1.57345,1.55845,1.56246,99256.20019999999
09.12.2011 15:00:00.000 GMT+0100,1.56249,1.56704,1.56000,1.56673,75171.0391
09.12.2011 23:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 07:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 15:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 23:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 07:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 15:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
11.12.2011 23:00:00.000 GMT+0100,1.56531,1.56577,1.56260,1.56296,31956.2801
12.12.2011 07:00:00.000 GMT+0100,1.56296,1.56571,1.55370,1.56103,116402.7886
12.12.2011 15:00:00.000 GMT+0100,1.56103,1.56326,1.55725,1.55829,89725.5504
12.12.2011 23:00:00.000 GMT+0100,1.55835,1.56189,1.55724,1.56098,39319.4399
13.12.2011 07:00:00.000 GMT+0100,1.56093,1.56291,1.55650,1.55819,102857.1315
13.12.2011 15:00:00.000 GMT+0100,1.55819,1.56038,1.54505,1.54779,109112.2697
13.12.2011 23:00:00.000 GMT+0100,1.54777,1.54942,1.54658,1.54818,29169.2897
14.12.2011 07:00:00.000 GMT+0100,1.54818,1.55310,1.54575,1.54576,104428.881
14.12.2011 15:00:00.000 GMT+0100,1.54576,1.54923,1.54090,1.54658,93546.85750000001
14.12.2011 23:00:00.000 GMT+0100,1.54638,1.54748,1.54332,1.54400,32824.9095
15.12.2011 07:00:00.000 GMT+0100,1.54400,1.55291,1.54356,1.55091,102029.1684
15.12.2011 15:00:00.000 GMT+0100,1.55091,1.55189,1.54735,1.55132,79239.19050000001
15.12.2011 23:00:00.000 GMT+0100,1.55134,1.55427,1.55018,1.55302,33819.78079999999
16.12.2011 07:00:00.000 GMT+0100,1.55302,1.55571,1.54930,1.55510,89257.2007
16.12.2011 15:00:00.000 GMT+0100,1.55498,1.55533,1.54831,1.55427,76496.4302
16.12.2011 23:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 07:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 15:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
17.12.2011 23:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 07:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 15:00:00.000 GMT+0100,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 23:00:00.000 GMT+0100,1.55420,1.55420,1.54645,1.54863,32739.86
19.12.2011 07:00:00.000 GMT+0100,1.54863,1.55443,1.54695,1.55416,91753.59909999999
19.12.2011 15:00:00.000 GMT+0100,1.55417,1.55446,1.54925,1.54979,80131.89150000001
19.12.2011 23:00:00.000 GMT+0100,1.54983,1.55236,1.54937,1.55211,30408.2599
20.12.2011 07:00:00.000 GMT+0100,1.55211,1.56936,1.55073,1.56831,99739.72959999999
20.12.2011 15:00:00.000 GMT+0100,1.56831,1.57005,1.56500,1.56607,73007.2789
20.12.2011 23:00:00.000 GMT+0100,1.56603,1.56845,1.56569,1.56678,29614.6798
21.12.2011 07:00:00.000 GMT+0100,1.56672,1.57737,1.56620,1.56972,113249.2389
21.12.2011 15:00:00.000 GMT+0100,1.56972,1.57068,1.56476,1.56740,79794.8417
21.12.2011 23:00:00.000 GMT+0100,1.56731,1.56828,1.56550,1.56631,24769.8499
22.12.2011 07:00:00.000 GMT+0100,1.56629,1.57280,1.56489,1.56558,86744.53899999999
22.12.2011 15:00:00.000 GMT+0100,1.56565,1.56966,1.56528,1.56765,61477.46029999999
22.12.2011 23:00:00.000 GMT+0100,1.56771,1.57026,1.56668,1.56801,19997.1199
23.12.2011 07:00:00.000 GMT+0100,1.56803,1.57073,1.56631,1.56789,67637.69
23.12.2011 15:00:00.000 GMT+0100,1.56789,1.56836,1.55792,1.55847,37448.28949999999
23.12.2011 23:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
24.12.2011 07:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
24.12.2011 15:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
24.12.2011 23:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
25.12.2011 07:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
25.12.2011 15:00:00.000 GMT+0100,1.55847,1.55847,1.55847,1.55847,0
25.12.2011 23:00:00.000 GMT+0100,1.55928,1.56361,1.55809,1.56269,5285.4400000000005
26.12.2011 07:00:00.000 GMT+0100,1.56268,1.56455,1.55937,1.56302,14053.5001
26.12.2011 15:00:00.000 GMT+0100,1.56302,1.56452,1.56202,1.56285,10199.540099999998
26.12.2011 23:00:00.000 GMT+0100,1.56285,1.56341,1.55951,1.56266,14935.720000000001
27.12.2011 07:00:00.000 GMT+0100,1.56266,1.56850,1.56246,1.56629,43119.4705
27.12.2011 15:00:00.000 GMT+0100,1.56629,1.56744,1.56521,1.56694,31134.9798
27.12.2011 23:00:00.000 GMT+0100,1.56692,1.56729,1.56528,1.56592,18105.9499
28.12.2011 07:00:00.000 GMT+0100,1.56592,1.56915,1.56371,1.56385,65739.86
28.12.2011 15:00:00.000 GMT+0100,1.56383,1.56383,1.54400,1.54591,78406.77970000001
28.12.2011 23:00:00.000 GMT+0100,1.54581,1.54620,1.54275,1.54583,29218.059999999998
29.12.2011 07:00:00.000 GMT+0100,1.54581,1.54758,1.53617,1.54239,84125.0797
29.12.2011 15:00:00.000 GMT+0100,1.54246,1.54318,1.53672,1.54135,53902.3799
29.12.2011 23:00:00.000 GMT+0100,1.54135,1.54178,1.54002,1.54162,24708.889900000002
30.12.2011 07:00:00.000 GMT+0100,1.54161,1.55222,1.54039,1.55141,76091.24059999999
30.12.2011 15:00:00.000 GMT+0100,1.55137,1.55716,1.54916,1.55407,48741.1191
30.12.2011 23:00:00.000 GMT+0100,1.55407,1.55407,1.55407,1.55407,0
31.12.2011 07:00:00.000 GMT+0100,1.55407,1.55407,1.55407,1.55407,0
31.12.2011 15:00:00.000 GMT+0100,1.55407,1.55407,1.55407,1.55407,0
31.12.2011 23:00:00.000 GMT+0100,1.55407,1.55422,1.55407,1.55422,0
