Local time,Open,High,Low,Close,Volume
01.12.2011 00:00:00.000 GMT+0100,1.56989,1.57000,1.56881,1.56892,1719.22
01.12.2011 00:30:00.000 GMT+0100,1.56892,1.57067,1.56888,1.57031,2223.43
01.12.2011 01:00:00.000 GMT+0100,1.57032,1.57056,1.56941,1.57010,2861.4300000000003
01.12.2011 01:30:00.000 GMT+0100,1.57007,1.57042,1.56884,1.56895,3102.8799999999997
01.12.2011 02:00:00.000 GMT+0100,1.56894,1.57166,1.56887,1.57033,4302.42
01.12.2011 02:30:00.000 GMT+0100,1.57033,1.57050,1.56899,1.56940,3274.29
01.12.2011 03:00:00.000 GMT+0100,1.56940,1.56997,1.56872,1.56900,3063.7400000000007
01.12.2011 03:30:00.000 GMT+0100,1.56900,1.56912,1.56730,1.56820,2737.02
01.12.2011 04:00:00.000 GMT+0100,1.56820,1.56878,1.56744,1.56838,2510.5299999999997
01.12.2011 04:30:00.000 GMT+0100,1.56836,1.56886,1.56829,1.56884,2592.1300000000006
01.12.2011 05:00:00.000 GMT+0100,1.56884,1.56950,1.56883,1.56885,2202.52
01.12.2011 05:30:00.000 GMT+0100,1.56885,1.57121,1.56882,1.57022,3011.28
01.12.2011 06:00:00.000 GMT+0100,1.57022,1.57045,1.56975,1.57004,2445.2200000000003
01.12.2011 06:30:00.000 GMT+0100,1.57002,1.57053,1.56916,1.56922,3504.5900000000006
01.12.2011 07:00:00.000 GMT+0100,1.56922,1.56979,1.56877,1.56919,3380.48
01.12.2011 07:30:00.000 GMT+0100,1.56921,1.56942,1.56801,1.56837,2606.5499999999997
01.12.2011 08:00:00.000 GMT+0100,1.56835,1.56969,1.56829,1.56964,5189.409999999999
01.12.2011 08:30:00.000 GMT+0100,1.56960,1.56960,1.56467,1.56481,6089.520000000001
01.12.2011 09:00:00.000 GMT+0100,1.56479,1.56766,1.56405,1.56460,7289.229999999999
01.12.2011 09:30:00.000 GMT+0100,1.56460,1.56707,1.56364,1.56701,7291.119999999999
01.12.2011 10:00:00.000 GMT+0100,1.56699,1.57011,1.56685,1.56965,6966.43
01.12.2011 10:30:00.000 GMT+0100,1.56963,1.57278,1.56836,1.57205,7580.160000000001
01.12.2011 11:00:00.000 GMT+0100,1.57205,1.57317,1.57101,1.57275,7641.33
01.12.2011 11:30:00.000 GMT+0100,1.57273,1.57453,1.57179,1.57417,7288.339999999999
01.12.2011 12:00:00.000 GMT+0100,1.57416,1.57416,1.57043,1.57048,5603.160000000001
01.12.2011 12:30:00.000 GMT+0100,1.57046,1.57137,1.56952,1.57092,5516.88
01.12.2011 13:00:00.000 GMT+0100,1.57091,1.57337,1.57071,1.57253,5951.549999999999
01.12.2011 13:30:00.000 GMT+0100,1.57253,1.57313,1.57162,1.57199,5189.2300000000005
01.12.2011 14:00:00.000 GMT+0100,1.57197,1.57331,1.57040,1.57309,6260.08
01.12.2011 14:30:00.000 GMT+0100,1.57304,1.57304,1.57036,1.57141,6498.38
01.12.2011 15:00:00.000 GMT+0100,1.57142,1.57226,1.57126,1.57167,5655.280000000001
01.12.2011 15:30:00.000 GMT+0100,1.57169,1.57252,1.57054,1.57216,6417.590000000001
01.12.2011 16:00:00.000 GMT+0100,1.57230,1.57558,1.57178,1.57462,7424.54
01.12.2011 16:30:00.000 GMT+0100,1.57460,1.57460,1.56814,1.56830,7069.560000000001
01.12.2011 17:00:00.000 GMT+0100,1.56829,1.56928,1.56650,1.56827,6508.68
01.12.2011 17:30:00.000 GMT+0100,1.56825,1.56997,1.56693,1.56959,6472.320000000002
01.12.2011 18:00:00.000 GMT+0100,1.56959,1.56966,1.56800,1.56910,4110.99
01.12.2011 18:30:00.000 GMT+0100,1.56910,1.56988,1.56853,1.56881,4481.840000000001
01.12.2011 19:00:00.000 GMT+0100,1.56879,1.57082,1.56871,1.57057,4377.540000000002
01.12.2011 19:30:00.000 GMT+0100,1.57057,1.57065,1.56862,1.56952,4206.469999999999
01.12.2011 20:00:00.000 GMT+0100,1.56952,1.57047,1.56910,1.57024,3481.35
01.12.2011 20:30:00.000 GMT+0100,1.57024,1.57025,1.56837,1.56861,3151.5600000000004
01.12.2011 21:00:00.000 GMT+0100,1.56860,1.56958,1.56851,1.56948,3170.98
01.12.2011 21:30:00.000 GMT+0100,1.56950,1.56974,1.56788,1.56839,3272.5000000000005
01.12.2011 22:00:00.000 GMT+0100,1.56838,1.56954,1.56829,1.56891,1706.25
01.12.2011 22:30:00.000 GMT+0100,1.56889,1.56901,1.56845,1.56869,1917.1100000000001
01.12.2011 23:00:00.000 GMT+0100,1.56881,1.56952,1.56789,1.56789,803.98
01.12.2011 23:30:00.000 GMT+0100,1.56789,1.56912,1.56775,1.56875,1761.6000000000004
02.12.2011 00:00:00.000 GMT+0100,1.56873,1.56914,1.56867,1.56868,1254.2799999999997
02.12.2011 00:30:00.000 GMT+0100,1.56868,1.56878,1.56746,1.56828,1313.4099999999999
